Date, AAPL, MSFT,BIDU
2020-12-11 00:00:00,,,161.24000549316406
2020-12-14 00:00:00,,,162.9600067138672
2020-12-15 00:00:00,,,185.5
2020-12-16 00:00:00,,,190.39999389648438
2020-12-17 00:00:00,,,190.11000061035156
2020-12-18 00:00:00,,,192.69000244140625
2020-12-21 00:00:00,,,193.0800018310547
2020-12-22 00:00:00,,,191.25999450683594
2020-12-23 00:00:00,,,193.36000061035156
2020-12-24 00:00:00,,,191.02000427246094
2020-12-28 00:00:00,,,193.0800018310547
2020-12-29 00:00:00,,,195.07000732421875
2020-12-30 00:00:00,,,219.6300048828125
2020-12-31 00:00:00,,,216.24000549316406
2021-01-04 00:00:00,,,216.8000030517578
2021-01-05 00:00:00,,,214.0
2021-01-06 00:00:00,,,203.97000122070312
2021-01-07 00:00:00,,,207.88999938964844
2021-01-08 00:00:00,,,240.25
2021-01-11 00:00:00,,,219.5500030517578
2021-01-12 00:00:00,,,239.4499969482422
2021-01-13 00:00:00,,,236.94000244140625
2021-01-14 00:00:00,,,249.0
2021-01-15 00:00:00,,,238.8699951171875
2021-01-19 00:00:00,,,250.4199981689453
2021-01-20 00:00:00,,,260.8999938964844
2021-01-21 00:00:00,,,251.91000366210938
2021-01-22 00:00:00,,,252.75
2021-01-25 00:00:00,,,254.8699951171875
2021-01-26 00:00:00,,,248.3000030517578
2021-01-27 00:00:00,,,237.17999267578125
2021-01-28 00:00:00,,,244.8699951171875
2021-01-29 00:00:00,,,235.02000427246094
2021-02-01 00:00:00,,,241.88999938964844
2021-02-02 00:00:00,,,250.52000427246094
2021-02-03 00:00:00,,,251.27999877929688
2021-02-04 00:00:00,,,258.42999267578125
2021-02-05 00:00:00,,,270.1300048828125
2021-02-08 00:00:00,,,276.6000061035156
2021-02-09 00:00:00,,,295.0400085449219
2021-02-10 00:00:00,,,304.04998779296875
2021-02-11 00:00:00,,,309.5899963378906
2021-02-12 00:00:00,,,313.0
2021-02-16 00:00:00,,,326.20001220703125
2021-02-17 00:00:00,,,308.67999267578125
2021-02-18 00:00:00,,,298.010009765625
2021-02-19 00:00:00,,,339.9100036621094
2021-02-22 00:00:00,,,335.7900085449219
2021-02-23 00:00:00,,,322.6099853515625
2021-02-24 00:00:00,,,304.010009765625
2021-02-25 00:00:00,,,294.20001220703125
2021-02-26 00:00:00,,,283.4599914550781
2021-03-01 00:00:00,,,295.5799865722656
2021-03-02 00:00:00,,,301.92999267578125
2021-03-03 00:00:00,,,277.79998779296875
2021-03-04 00:00:00,,,260.5899963378906
2021-03-05 00:00:00,,,261.7200012207031
2021-03-08 00:00:00,,,232.67999267578125
2021-03-09 00:00:00,,,264.2799987792969
2021-03-10 00:00:00,,,255.13999938964844
2021-03-11 00:00:00,,,272.3800048828125
2021-03-12 00:00:00,,,264.25
2021-03-15 00:00:00,,,265.5299987792969
2021-03-16 00:00:00,,,266.7799987792969
2021-03-17 00:00:00,,,277.1300048828125
2021-03-18 00:00:00,,,264.8500061035156
2021-03-19 00:00:00,,,257.4700012207031
2021-03-22 00:00:00,,,266.1300048828125
2021-03-23 00:00:00,,,261.54998779296875
2021-03-24 00:00:00,,,239.19000244140625
2021-03-25 00:00:00,,,204.57000732421875
2021-03-26 00:00:00,,,208.61000061035156
2021-03-29 00:00:00,,,204.6999969482422
2021-03-30 00:00:00,,,218.22999572753906
2021-03-31 00:00:00,,,217.5500030517578
2021-04-01 00:00:00,,,219.6999969482422
2021-04-05 00:00:00,,,222.2899932861328
2021-04-06 00:00:00,,,226.5500030517578
2021-04-07 00:00:00,,,222.0
2021-04-08 00:00:00,,,226.77000427246094
2021-04-09 00:00:00,,,219.6699981689453
2021-04-12 00:00:00,,,214.13999938964844
2021-04-13 00:00:00,,,216.55999755859375
2021-04-14 00:00:00,,,216.25999450683594
2021-04-15 00:00:00,,,210.22999572753906
2021-04-16 00:00:00,,,213.55999755859375
2021-04-19 00:00:00,,,209.89999389648438
2021-04-20 00:00:00,,,207.99000549316406
2021-04-21 00:00:00,,,214.63999938964844
2021-04-22 00:00:00,,,214.55999755859375
2021-04-23 00:00:00,,,220.94000244140625
2021-04-26 00:00:00,,,216.4600067138672
2021-04-27 00:00:00,,,216.39999389648438
2021-04-28 00:00:00,,,215.8300018310547
2021-04-29 00:00:00,,,212.2899932861328
2021-04-30 00:00:00,,,210.3300018310547
2021-05-03 00:00:00,,,204.94000244140625
2021-05-04 00:00:00,,,199.97999572753906
2021-05-05 00:00:00,,,195.6300048828125
2021-05-06 00:00:00,,,192.3300018310547
2021-05-07 00:00:00,,,191.5500030517578
2021-05-10 00:00:00,,,183.44000244140625
2021-05-11 00:00:00,,,189.72000122070312
2021-05-12 00:00:00,,,183.2899932861328
2021-05-13 00:00:00,,,179.3000030517578
2021-05-14 00:00:00,,,186.2100067138672
2021-05-17 00:00:00,,,189.1999969482422
2021-05-18 00:00:00,,,188.8800048828125
2021-05-19 00:00:00,,,189.16000366210938
2021-05-20 00:00:00,,,193.30999755859375
2021-05-21 00:00:00,,,189.52999877929688
2021-05-24 00:00:00,,,188.9600067138672
2021-05-25 00:00:00,,,192.77000427246094
2021-05-26 00:00:00,,,194.8800048828125
2021-05-27 00:00:00,,,194.80999755859375
2021-05-28 00:00:00,,,196.27000427246094
2021-06-01 00:00:00,,,201.82000732421875
2021-06-02 00:00:00,,,197.85000610351562
2021-06-03 00:00:00,,,189.97000122070312
2021-06-04 00:00:00,,,192.99000549316406
2021-06-07 00:00:00,,,188.9199981689453
2021-06-08 00:00:00,,,188.5800018310547
2021-06-09 00:00:00,,,186.72999572753906
2021-06-10 00:00:00,,,190.2100067138672
2021-06-11 00:00:00,,,187.69000244140625
2021-06-14 00:00:00,,,189.8300018310547
2021-06-15 00:00:00,,,186.3000030517578
2021-06-16 00:00:00,,,184.61000061035156
2021-06-17 00:00:00,,,185.55999755859375
2021-06-18 00:00:00,,,186.33999633789062
2021-06-21 00:00:00,,,185.55999755859375
2021-06-22 00:00:00,,,187.61000061035156
2021-06-23 00:00:00,,,189.1699981689453
2021-06-24 00:00:00,,,194.77000427246094
2021-06-25 00:00:00,,,202.63999938964844
2021-06-28 00:00:00,,,205.17999267578125
2021-06-29 00:00:00,,,207.6699981689453
2021-06-30 00:00:00,,,203.89999389648438
2021-07-01 00:00:00,,,201.4600067138672
2021-07-02 00:00:00,,,196.6999969482422
2021-07-06 00:00:00,,,186.9499969482422
2021-07-07 00:00:00,,,182.7100067138672
2021-07-08 00:00:00,,,175.8800048828125
2021-07-09 00:00:00,,,181.36000061035156
2021-07-12 00:00:00,,,180.38999938964844
2021-07-13 00:00:00,,,184.58999633789062
2021-07-14 00:00:00,,,181.33999633789062
2021-07-15 00:00:00,,,185.52000427246094
2021-07-16 00:00:00,,,179.5800018310547
2021-07-19 00:00:00,,,176.4499969482422
2021-07-20 00:00:00,,,177.88999938964844
2021-07-21 00:00:00,,,180.50999450683594
2021-07-22 00:00:00,,,178.49000549316406
2021-07-23 00:00:00,,,172.66000366210938
2021-07-26 00:00:00,,,162.3699951171875
2021-07-27 00:00:00,,,157.8300018310547
2021-07-28 00:00:00,,,166.77999877929688
2021-07-29 00:00:00,,,167.05999755859375
2021-07-30 00:00:00,,,164.00999450683594
2021-08-02 00:00:00,,,166.61000061035156
2021-08-03 00:00:00,,,164.08999633789062
2021-08-04 00:00:00,,,163.82000732421875
2021-08-05 00:00:00,,,165.86000061035156
2021-08-06 00:00:00,,,164.25999450683594
2021-08-09 00:00:00,,,166.52999877929688
2021-08-10 00:00:00,,,165.5500030517578
2021-08-11 00:00:00,,,164.9499969482422
2021-08-12 00:00:00,,,159.6300048828125
2021-08-13 00:00:00,,,152.4499969482422
2021-08-16 00:00:00,,,146.57000732421875
2021-08-17 00:00:00,,,142.3800048828125
2021-08-18 00:00:00,,,142.9600067138672
2021-08-19 00:00:00,,,137.3300018310547
2021-08-20 00:00:00,,,137.64999389648438
2021-08-23 00:00:00,,,142.75999450683594
2021-08-24 00:00:00,,,155.0800018310547
2021-08-25 00:00:00,,,155.1300048828125
2021-08-26 00:00:00,,,154.47000122070312
2021-08-27 00:00:00,,,153.25999450683594
2021-08-30 00:00:00,,,153.17999267578125
2021-08-31 00:00:00,,,157.02000427246094
2021-09-01 00:00:00,,,165.17999267578125
2021-09-02 00:00:00,,,162.3699951171875
2021-09-03 00:00:00,,,162.97999572753906
2021-09-07 00:00:00,,,166.67999267578125
2021-09-08 00:00:00,,,162.67999267578125
2021-09-09 00:00:00,,,163.64999389648438
2021-09-10 00:00:00,,,164.10000610351562
2021-09-13 00:00:00,,,163.25999450683594
2021-09-14 00:00:00,,,160.52000427246094
2021-09-15 00:00:00,,,161.72999572753906
2021-09-16 00:00:00,,,159.55999755859375
2021-09-17 00:00:00,,,162.2100067138672
2021-09-20 00:00:00,,,154.5
2021-09-21 00:00:00,,,156.7100067138672
2021-09-22 00:00:00,,,159.8800048828125
2021-09-23 00:00:00,,,160.5
2021-09-24 00:00:00,,,156.57000732421875
2021-09-27 00:00:00,,,156.94000244140625
2021-09-28 00:00:00,,,154.02000427246094
2021-09-29 00:00:00,,,151.9199981689453
2021-09-30 00:00:00,,,153.75
2021-10-01 00:00:00,,,151.5800018310547
2021-10-04 00:00:00,,,146.38999938964844
2021-10-05 00:00:00,,,149.8000030517578
2021-10-06 00:00:00,,,149.36000061035156
2021-10-07 00:00:00,,,156.5500030517578
2021-10-08 00:00:00,,,162.08999633789062
2021-10-11 00:00:00,,,162.16000366210938
2021-10-12 00:00:00,,,159.47000122070312
2021-10-13 00:00:00,,,163.85000610351562
2021-10-14 00:00:00,,,162.6999969482422
2021-10-15 00:00:00,,,163.6300048828125
2021-10-18 00:00:00,,,171.0399932861328
2021-10-19 00:00:00,,,179.0
2021-10-20 00:00:00,,,180.9600067138672
2021-10-21 00:00:00,,,180.60000610351562
2021-10-22 00:00:00,,,177.63999938964844
2021-10-25 00:00:00,,,175.47000122070312
2021-10-26 00:00:00,,,168.8300018310547
2021-10-27 00:00:00,,,167.75
2021-10-28 00:00:00,,,168.7100067138672
2021-10-29 00:00:00,,,162.24000549316406
2021-11-01 00:00:00,,,170.32000732421875
2021-11-02 00:00:00,,,162.27000427246094
2021-11-03 00:00:00,,,165.3699951171875
2021-11-04 00:00:00,,,162.5800018310547
2021-11-05 00:00:00,,,158.22999572753906
2021-11-08 00:00:00,,,161.4199981689453
2021-11-09 00:00:00,,,161.6300048828125
